#	startTime:1578468504640
#	SiteID:5a0546857ecc773753327266	SiteName:西溪银泰城	FloorId:5a24ae78fe4e220014739c5c	FloorName:地下一层
#	Brand:OPPO	Model:PBCM10	AndroidName:8.1.0	APILevel:27	
#	type:1	name:BMI160 Accelerometer	version:2062600	vendor:BOSCH	resolution:0.0023956299	power:0.18	maximumRange:39.22661
#	type:4	name:BMI160 Gyroscope	version:2062600	vendor:BOSCH	resolution:0.0010681152	power:0.9	maximumRange:34.906586
#	type:2	name:AK09911 Magnetometer	version:1	vendor:AKM	resolution:0.5996704	power:2.4	maximumRange:4911.9995
#	type:35	name:BMI160 Accelerometer Uncalibrated	version:2062600	vendor:BOSCH	resolution:0.0023956299	power:0.18	maximumRange:39.22661
#	type:16	name:BMI160 Gyroscope Uncalibrated	version:2062600	vendor:BOSCH	resolution:0.0010681152	power:0.9	maximumRange:34.906586
#	type:14	name:AK09911 Magnetometer Uncalibrated	version:1	vendor:AKM	resolution:0.5996704	power:2.4	maximumRange:4911.9995
#	VersionName:v20191120-nightly-9-gde3748b	VersionCode:424	
1578468504657	TYPE_WAYPOINT	119.89201	126.656334
1578468527112	TYPE_ACCELEROMETER_UNCALIBRATED	-1.3254395	4.6939697	7.7693634	0.0	0.0	0.0	3
1578468527132	TYPE_ACCELEROMETER	-1.3631592	4.640686	9.018539	2
1578468527132	TYPE_MAGNETIC_FIELD	1.8890381	7.8460693	-42.45453	3
1578468527132	TYPE_GYROSCOPE	-0.35339355	-0.010513306	0.05506897	3
1578468527132	TYPE_ROTATION_VECTOR	0.30109793	0.02876606	0.013152483	3
1578468527132	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-4.8568726	24.975586	-370.57495	-6.7459106	17.129517	-328.12042	3
1578468527132	TYPE_GYROSCOPE_UNCALIBRATED	-0.39048767	-0.05770874	-0.00944519	-0.009933472	0.0039367676	-0.0069885254	3
1578468527132	TYPE_ACCELEROMETER_UNCALIBRATED	-1.5014191	4.6825867	8.667191	0.0	0.0	0.0	3
1578468527152	TYPE_ACCELEROMETER	-0.940567	4.719696	9.877457	2
1578468527152	TYPE_MAGNETIC_FIELD	-0.19226074	11.314392	-43.128967	3
1578468527152	TYPE_GYROSCOPE	-0.25645447	0.07472229	0.13549805	3
1578468527152	TYPE_ROTATION_VECTOR	0.29821718	0.02899913	0.014385265	3
1578468527152	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-6.9381714	28.443909	-371.2494	-6.7459106	17.129517	-328.12042	3
1578468527152	TYPE_GYROSCOPE_UNCALIBRATED	-0.3265686	0.03604126	0.09176636	-0.009933472	0.0039367676	-0.0069885254	3
1578468527152	TYPE_ACCELEROMETER_UNCALIBRATED	-1.13031	4.639496	9.432739	0.0	0.0	0.0	3
1578468527172	TYPE_ACCELEROMETER	-0.8968811	4.988449	10.399399	2
1578468527172	TYPE_MAGNETIC_FIELD	1.1962891	9.233093	-43.128967	3
1578468527172	TYPE_GYROSCOPE	-0.064712524	0.19296265	0.20741272	3
1578468527172	TYPE_ROTATION_VECTOR	0.2972175	0.030260852	0.016686741	3
1578468527172	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-5.5496216	26.36261	-371.2494	-6.7459106	17.129517	-328.12042	3
1578468527172	TYPE_GYROSCOPE_UNCALIBRATED	-0.17849731	0.13244629	0.16313171	-0.009933472	0.0039367676	-0.0069885254	3
1578468527172	TYPE_ACCELEROMETER_UNCALIBRATED	-1.0716553	5.0961914	10.34314	0.0	0.0	0.0	3
1578468527193	TYPE_ACCELEROMETER	-1.2500305	5.182373	10.188705	2
1578468527193	TYPE_MAGNETIC_FIELD	1.1962891	12.008667	-41.78009	3
1578468527193	TYPE_GYROSCOPE	0.11425781	0.31652832	0.27719116	3
1578468527193	TYPE_ROTATION_VECTOR	0.29801276	0.032576233	0.019892767	3
1578468527193	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-5.5496216	29.138184	-369.9005	-6.7459106	17.129517	-328.12042	3
1578468527193	TYPE_GYROSCOPE_UNCALIBRATED	0.024429321	0.26400757	0.23823547	-0.009933472	0.0039367676	-0.0069885254	3
1578468527193	TYPE_ACCELEROMETER_UNCALIBRATED	-1.3446045	5.251816	9.984604	0.0	0.0	0.0	3
1578468527213	TYPE_ACCELEROMETER	-1.287735	5.30867	9.790665	2
1578468527213	TYPE_MAGNETIC_FIELD	2.583313	9.927368	-41.78009	3
1578468527213	TYPE_GYROSCOPE	0.20854187	0.3191986	0.3075409	3
1578468527213	TYPE_ROTATION_VECTOR	0.2997783	0.0348363	0.023536077	3
1578468527213	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-4.1625977	27.056885	-369.9005	-6.7459106	17.129517	-328.12042	3
1578468527213	TYPE_GYROSCOPE_UNCALIBRATED	0.15919495	0.34550476	0.29203796	-0.009933472	0.0039367676	-0.0069885254	3
1578468527213	TYPE_ACCELEROMETER_UNCALIBRATED	-1.3446045	5.251816	9.984604	0.0	0.0	0.0	3
1578468527233	TYPE_ACCELEROMETER	-0.9453583	5.3745117	9.360306	2
1578468527233	TYPE_MAGNETIC_FIELD	0.50201416	9.927368	-43.128967	3
1578468527233	TYPE_GYROSCOPE	0.28364563	0.18710327	0.2851715	3
1578468527233	TYPE_ROTATION_VECTOR	0.30237666	0.035784516	0.02636335	3
1578468527233	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-6.2438965	27.056885	-371.2494	-6.7459106	17.129517	-328.12042	3
1578468527233	TYPE_GYROSCOPE_UNCALIBRATED	0.23855591	0.26242065	0.29362488	-0.009933472	0.0039367676	-0.0069885254	3
1578468527233	TYPE_ACCELEROMETER_UNCALIBRATED	-1.1225433	5.3529663	9.609909	0.0	0.0	0.0	3
1578468527253	TYPE_ACCELEROMETER	-0.7532196	5.4523163	8.640854	2
1578468527253	TYPE_MAGNETIC_FIELD	1.8890381	8.538818	-42.45453	3
1578468527253	TYPE_GYROSCOPE	0.27459717	0.07312012	0.26759338	3
1578468527253	TYPE_ROTATION_VECTOR	0.3049758	0.03570818	0.028830301	3
1578468527253	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-4.8568726	25.668335	-370.57495	-6.7459106	17.129517	-328.12042	3
1578468527253	TYPE_GYROSCOPE_UNCALIBRATED	0.28596497	0.12979126	0.2680664	-0.009933472	0.0039367676	-0.0069885254	3
1578468527253	TYPE_ACCELEROMETER_UNCALIBRATED	-0.8178711	5.404434	8.990402	0.0	0.0	0.0	3
1578468527273	TYPE_ACCELEROMETER	-0.56347656	5.418808	8.436752	2
1578468527273	TYPE_MAGNETIC_FIELD	3.277588	9.927368	-43.80493	3
1578468527273	TYPE_GYROSCOPE	0.18191528	0.0033416748	0.2340393	3
1578468527273	TYPE_ROTATION_VECTOR	0.30665246	0.035033595	0.030963039	3
1578468527273	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-3.4683228	27.056885	-371.92535	-6.7459106	17.129517	-328.12042	3
1578468527273	TYPE_GYROSCOPE_UNCALIBRATED	0.21832275	0.029647827	0.24569702	-0.009933472	0.0039367676	-0.0069885254	3
1578468527273	TYPE_ACCELEROMETER_UNCALIBRATED	-0.66464233	5.4565125	8.449921	0.0	0.0	0.0	3
1578468527293	TYPE_ACCELEROMETER	-0.2510376	5.4487305	8.799469	2
1578468527293	TYPE_MAGNETIC_FIELD	1.8890381	10.620117	-43.128967	3
1578468527293	TYPE_GYROSCOPE	0.18138123	0.08163452	0.21592712	3
1578468527293	TYPE_ROTATION_VECTOR	0.30665246	0.035033595	0.030963039	3
1578468527293	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-4.8568726	27.749634	-371.2494	-6.7459106	17.129517	-328.12042	3
1578468527293	TYPE_GYROSCOPE_UNCALIBRATED	0.15226746	0.028579712	0.21372986	-0.009933472	0.0039367676	-0.0069885254	3
1578468527293	TYPE_ACCELEROMETER_UNCALIBRATED	-0.43000793	5.4158173	8.576218	0.0	0.0	0.0	3
1578468527314	TYPE_ACCELEROMETER	-0.048736572	5.516968	9.052063	2
1578468527314	TYPE_MAGNETIC_FIELD	3.277588	8.538818	-43.128967	3
1578468527314	TYPE_GYROSCOPE	0.29908752	0.23770142	0.21965027	3
1578468527314	TYPE_ROTATION_VECTOR	0.30824274	0.035061248	0.033119716	3
1578468527314	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-3.4683228	25.668335	-371.2494	-6.7459106	17.129517	-328.12042	3
1578468527314	TYPE_GYROSCOPE_UNCALIBRATED	0.2220459	0.16174316	0.21054077	-0.009933472	0.0039367676	-0.0069885254	3
1578468527314	TYPE_ACCELEROMETER_UNCALIBRATED	-0.10798645	5.4846497	8.989822	0.0	0.0	0.0	3
1578468527334	TYPE_ACCELEROMETER	-0.07984924	5.5798187	8.739624	2
1578468527334	TYPE_MAGNETIC_FIELD	4.664612	8.538818	-41.78009	3
1578468527334	TYPE_GYROSCOPE	0.41360474	0.37191772	0.23350525	3
1578468527334	TYPE_ROTATION_VECTOR	0.31090176	0.03664536	0.035905782	3
1578468527334	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-2.0812988	25.668335	-369.9005	-6.7459106	17.129517	-328.12042	3
1578468527334	TYPE_GYROSCOPE_UNCALIBRATED	0.35360718	0.3135376	0.21640015	-0.009933472	0.0039367676	-0.0069885254	3
1578468527334	TYPE_ACCELEROMETER_UNCALIBRATED	-0.061904907	5.533127	8.948517	0.0	0.0	0.0	3
1578468527354	TYPE_ACCELEROMETER	-0.3887024	5.9269714	8.482834	2
1578468527354	TYPE_MAGNETIC_FIELD	3.970337	7.8460693	-43.128967	3
1578468527354	TYPE_GYROSCOPE	0.48710632	0.4523468	0.30381775	3
1578468527354	TYPE_ROTATION_VECTOR	0.31921124	0.043110795	0.04333342	3
1578468527354	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-2.7755737	24.975586	-371.2494	-6.7459106	17.129517	-328.12042	3
1578468527354	TYPE_GYROSCOPE_UNCALIBRATED	0.44255066	0.42433167	0.2472992	-0.009933472	0.0039367676	-0.0069885254	3
1578468527354	TYPE_ACCELEROMETER_UNCALIBRATED	-0.14689636	5.6983337	8.588181	0.0	0.0	0.0	3
1578468527374	TYPE_ACCELEROMETER	-0.8878937	6.486023	8.133881	2
1578468527374	TYPE_MAGNETIC_FIELD	5.3588867	9.233093	-42.45453	3
1578468527374	TYPE_GYROSCOPE	0.5355835	0.44862366	0.48651123	3
1578468527374	TYPE_ROTATION_VECTOR	0.32445678	0.04614441	0.049081646	3
1578468527374	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-1.3870239	26.36261	-370.57495	-6.7459106	17.129517	-328.12042	3
1578468527374	TYPE_GYROSCOPE_UNCALIBRATED	0.5080719	0.46694946	0.38098145	-0.009933472	0.0039367676	-0.0069885254	3
1578468527374	TYPE_ACCELEROMETER_UNCALIBRATED	-0.7065277	6.2148743	8.350555	0.0	0.0	0.0	3
1578468527394	TYPE_ACCELEROMETER	-1.0764465	6.5913696	7.12294	2
1578468527394	TYPE_MAGNETIC_FIELD	3.970337	7.1517944	-41.78009	3
1578468527394	TYPE_GYROSCOPE	0.40774536	0.44117737	0.6825104	3
1578468527394	TYPE_ROTATION_VECTOR	0.3284768	0.04834452	0.056525197	3
1578468527394	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-2.7755737	24.281311	-369.9005	-6.7459106	17.129517	-328.12042	3
1578468527394	TYPE_GYROSCOPE_UNCALIBRATED	0.5011444	0.4387207	0.58232117	-0.009933472	0.0039367676	-0.0069885254	3
1578468527394	TYPE_ACCELEROMETER_UNCALIBRATED	-0.98905945	6.7140656	7.684372	0.0	0.0	0.0	3
1578468527414	TYPE_ACCELEROMETER	-0.7915344	4.805298	7.2875366	2
1578468527414	TYPE_MAGNETIC_FIELD	4.664612	7.8460693	-44.47937	3
1578468527414	TYPE_GYROSCOPE	-0.07003784	0.40174866	0.72779846	3
1578468527414	TYPE_ROTATION_VECTOR	0.3284768	0.04834452	0.056525197	3
1578468527414	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-2.0812988	24.975586	-372.5998	-6.7459106	17.129517	-328.12042	3
1578468527414	TYPE_GYROSCOPE_UNCALIBRATED	0.1943512	0.44030762	0.72506714	-0.009933472	0.0039367676	-0.0069885254	3
1578468527414	TYPE_ACCELEROMETER_UNCALIBRATED	-1.0058136	5.8294067	6.909256	0.0	0.0	0.0	3
1578468527435	TYPE_ACCELEROMETER	0.15177917	3.7721863	9.873871	2
1578468527435	TYPE_MAGNETIC_FIELD	5.3588867	7.8460693	-43.128967	3
1578468527435	TYPE_GYROSCOPE	-0.35604858	0.24090576	0.5578766	3
1578468527435	TYPE_ROTATION_VECTOR	0.32745972	0.049613692	0.06471316	3
1578468527435	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-1.3870239	24.975586	-371.2494	-6.7459106	17.129517	-328.12042	3
1578468527435	TYPE_GYROSCOPE_UNCALIBRATED	-0.31272888	0.34178162	0.6664734	-0.009933472	0.0039367676	-0.0069885254	3
1578468527435	TYPE_ACCELEROMETER_UNCALIBRATED	-0.406662	4.0882263	8.299088	0.0	0.0	0.0	3
1578468527455	TYPE_ACCELEROMETER	1.1794891	3.8559875	12.3022	2
1578468527455	TYPE_MAGNETIC_FIELD	5.3588867	6.4575195	-41.78009	3
1578468527455	TYPE_GYROSCOPE	0.22398376	0.09283447	0.18663025	3
1578468527455	TYPE_ROTATION_VECTOR	0.32320997	0.049510848	0.07135403	3
1578468527455	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-1.3870239	23.587036	-369.9005	-6.7459106	17.129517	-328.12042	3
1578468527455	TYPE_GYROSCOPE_UNCALIBRATED	-0.17530823	0.1526947	0.3735199	-0.009933472	0.0039367676	-0.0069885254	3
1578468527455	TYPE_ACCELEROMETER_UNCALIBRATED	0.7425537	3.676422	11.4223175	0.0	0.0	0.0	3
1578468527475	TYPE_ACCELEROMETER	0.73835754	4.9315796	10.9758	2
1578468527475	TYPE_MAGNETIC_FIELD	6.0516357	6.4575195	-42.45453	3
1578468527475	TYPE_GYROSCOPE	1.1220093	0.20947266	-0.033355713	3
1578468527475	TYPE_ROTATION_VECTOR	0.32440946	0.049556825	0.07382069	3
1578468527475	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-0.6942749	23.587036	-370.57495	-6.7459106	17.129517	-328.12042	3
1578468527475	TYPE_GYROSCOPE_UNCALIBRATED	0.68437195	0.11807251	0.031570435	-0.009933472	0.0039367676	-0.0069885254	3
1578468527475	TYPE_ACCELEROMETER_UNCALIBRATED	1.2112122	4.3533783	12.091507	0.0	0.0	0.0	3
1578468527495	TYPE_ACCELEROMETER	-0.74842834	5.7534027	7.802292	2
1578468527495	TYPE_MAGNETIC_FIELD	5.3588867	5.7647705	-41.78009	3
1578468527495	TYPE_GYROSCOPE	1.4820709	0.45288086	0.018859863	3
1578468527495	TYPE_ROTATION_VECTOR	0.3481443	0.057732455	0.07433983	3
1578468527495	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-1.3870239	22.894287	-369.9005	-6.7459106	17.129517	-328.12042	3
1578468527495	TYPE_GYROSCOPE_UNCALIBRATED	1.3943634	0.33911133	-0.036605835	-0.009933472	0.0039367676	-0.0069885254	3
1578468527495	TYPE_ACCELEROMETER_UNCALIBRATED	-0.08224487	5.449936	9.463867	0.0	0.0	0.0	3
1578468527515	TYPE_ACCELEROMETER	-1.2248993	5.7928925	5.0824738	2
1578468527515	TYPE_MAGNETIC_FIELD	6.7459106	5.0704956	-43.128967	3
1578468527515	TYPE_GYROSCOPE	1.0788574	0.61746216	0.14881897	3
1578468527515	TYPE_ROTATION_VECTOR	0.3481443	0.057732455	0.07433983	3
1578468527515	TYPE_MAGNETIC_FIELD_UNCALIBRATED	0.0	22.200012	-371.2494	-6.7459106	17.129517	-328.12042	3
1578468527515	TYPE_GYROSCOPE_UNCALIBRATED	1.3490906	0.53671265	0.073654175	-0.009933472	0.0039367676	-0.0069885254	3
1578468527515	TYPE_ACCELEROMETER_UNCALIBRATED	-1.0806427	5.809662	6.3645782	0.0	0.0	0.0	3
1578468527535	TYPE_ACCELEROMETER	-1.2667847	5.4170074	4.5324097	2
1578468527535	TYPE_MAGNETIC_FIELD	6.7459106	3.6834717	-43.128967	3
1578468527535	TYPE_GYROSCOPE	0.4306488	0.7325134	0.26759338	3
1578468527535	TYPE_ROTATION_VECTOR	0.35820118	0.063938215	0.07692757	3
1578468527535	TYPE_MAGNETIC_FIELD_UNCALIBRATED	0.0	20.812988	-371.2494	-6.7459106	17.129517	-328.12042	3
1578468527535	TYPE_GYROSCOPE_UNCALIBRATED	0.72431946	0.71354675	0.20788574	-0.009933472	0.0039367676	-0.0069885254	3
1578468527535	TYPE_ACCELEROMETER_UNCALIBRATED	-1.2649994	5.672592	4.2151794	0.0	0.0	0.0	3
1578468527556	TYPE_ACCELEROMETER	-1.2608032	4.960907	6.4358063	2
1578468527556	TYPE_MAGNETIC_FIELD	6.7459106	3.6834717	-42.45453	3
1578468527556	TYPE_GYROSCOPE	0.12225342	0.7090912	0.3309784	3
1578468527556	TYPE_ROTATION_VECTOR	0.36182237	0.070224576	0.08148401	3
1578468527556	TYPE_MAGNETIC_FIELD_UNCALIBRATED	0.0	20.812988	-370.57495	-6.7459106	17.129517	-328.12042	3
1578468527556	TYPE_GYROSCOPE_UNCALIBRATED	0.20979309	0.7151489	0.3000183	-0.009933472	0.0039367676	-0.0069885254	3
1578468527556	TYPE_ACCELEROMETER_UNCALIBRATED	-1.2613983	5.154251	5.518814	0.0	0.0	0.0	3
1578468527576	TYPE_ACCELEROMETER	-1.1518707	4.743637	8.003403	2
1578468527576	TYPE_MAGNETIC_FIELD	8.132935	2.9891968	-43.128967	3
1578468527576	TYPE_GYROSCOPE	0.26660156	0.65849304	0.31233215	3
1578468527576	TYPE_ROTATION_VECTOR	0.36224574	0.07573267	0.08681995	3
1578468527576	TYPE_MAGNETIC_FIELD_UNCALIBRATED	1.3870239	20.118713	-371.2494	-6.7459106	17.129517	-328.12042	3
1578468527576	TYPE_GYROSCOPE_UNCALIBRATED	0.13948059	0.6954498	0.3234558	-0.009933472	0.0039367676	-0.0069885254	3
1578468527576	TYPE_ACCELEROMETER_UNCALIBRATED	-1.2021484	4.8046875	7.352188	0.0	0.0	0.0	3
1578468527596	TYPE_ACCELEROMETER	-1.3871002	5.2075195	8.097366	2
1578468527596	TYPE_MAGNETIC_FIELD	9.521484	4.3762207	-42.45453	3
1578468527596	TYPE_GYROSCOPE	0.52705383	0.6329193	0.28356934	3
1578468527596	TYPE_ROTATION_VECTOR	0.36389193	0.08096369	0.09179463	3
1578468527596	TYPE_MAGNETIC_FIELD_UNCALIBRATED	2.7755737	21.505737	-370.57495	-6.7459106	17.129517	-328.12042	3
1578468527596	TYPE_GYROSCOPE_UNCALIBRATED	0.3978119	0.64697266	0.28883362	-0.009933472	0.0039367676	-0.0069885254	3
1578468527596	TYPE_ACCELEROMETER_UNCALIBRATED	-1.2027435	4.9136353	8.179977	0.0	0.0	0.0	3
1578468527616	TYPE_ACCELEROMETER	-2.003601	5.8168335	7.4850464	2
1578468527616	TYPE_MAGNETIC_FIELD	9.521484	2.2949219	-42.45453	3
1578468527616	TYPE_GYROSCOPE	0.5851135	0.5828552	0.26759338	3
1578468527616	TYPE_ROTATION_VECTOR	0.36805427	0.086400285	0.09611652	3
1578468527616	TYPE_MAGNETIC_FIELD_UNCALIBRATED	2.7755737	19.424438	-370.57495	-6.7459106	17.129517	-328.12042	3
1578468527616	TYPE_GYROSCOPE_UNCALIBRATED	0.58317566	0.6155548	0.2669983	-0.009933472	0.0039367676	-0.0069885254	3
1578468527616	TYPE_ACCELEROMETER_UNCALIBRATED	-1.686966	5.491226	7.8651276	0.0	0.0	0.0	3
1578468527636	TYPE_ACCELEROMETER	-2.390274	6.3621216	6.814682	2
1578468527636	TYPE_MAGNETIC_FIELD	10.908508	1.6021729	-43.128967	3
1578468527636	TYPE_GYROSCOPE	0.40455627	0.51467896	0.26545715	3
1578468527636	TYPE_ROTATION_VECTOR	0.37297305	0.091560334	0.09981581	3
1578468527636	TYPE_MAGNETIC_FIELD_UNCALIBRATED	4.1625977	18.73169	-371.2494	-6.7459106	17.129517	-328.12042	3
1578468527636	TYPE_GYROSCOPE_UNCALIBRATED	0.5038147	0.5494995	0.25794983	-0.009933472	0.0039367676	-0.0069885254	3
1578468527636	TYPE_ACCELEROMETER_UNCALIBRATED	-2.2645721	6.1532288	7.0930023	0.0	0.0	0.0	3
1578468527656	TYPE_ACCELEROMETER	-2.3082733	6.3896637	6.9637146	2
1578468527656	TYPE_MAGNETIC_FIELD	9.521484	3.6834717	-41.78009	3
1578468527656	TYPE_GYROSCOPE	0.18670654	0.45715332	0.2367096	3
1578468527656	TYPE_ROTATION_VECTOR	0.37634376	0.09595175	0.10341695	3
1578468527656	TYPE_MAGNETIC_FIELD_UNCALIBRATED	2.7755737	20.812988	-369.9005	-6.7459106	17.129517	-328.12042	3
1578468527656	TYPE_GYROSCOPE_UNCALIBRATED	0.27529907	0.49676514	0.2531433	-0.009933472	0.0039367676	-0.0069885254	3
1578468527656	TYPE_ACCELEROMETER_UNCALIBRATED	-2.4010468	6.423767	6.7368774	0.0	0.0	0.0	3
1578468526720	TYPE_BEACON	d9c573b719a17da4836208fc436f87b5ca1aa877	b6589fc6ab0dc82cf12099d1c2d40ab994e8410c	b6589fc6ab0dc82cf12099d1c2d40ab994e8410c	-56	-73	7.057382246137237	3a42eb8c8f14b16a9f76daee11819591a2471e51	1578468526720
1578468526763	TYPE_BEACON	d9c573b719a17da4836208fc436f87b5ca1aa877	b6589fc6ab0dc82cf12099d1c2d40ab994e8410c	b6589fc6ab0dc82cf12099d1c2d40ab994e8410c	-56	-74	7.825593219091161	216cf914116f4ab953ff40c90e63acea3d1d8a8f	1578468526763
1578468526867	TYPE_BEACON	d9c573b719a17da4836208fc436f87b5ca1aa877	b6589fc6ab0dc82cf12099d1c2d40ab994e8410c	b6589fc6ab0dc82cf12099d1c2d40ab994e8410c	-56	-75	8.66670689767102	216cf914116f4ab953ff40c90e63acea3d1d8a8f	1578468526867
1578468527677	TYPE_ACCELEROMETER	-1.9640961	6.2705383	7.4449463	2
1578468527677	TYPE_MAGNETIC_FIELD	12.295532	2.2949219	-42.45453	3
1578468527677	TYPE_GYROSCOPE	0.108932495	0.41667175	0.17279053	3
1578468527677	TYPE_ROTATION_VECTOR	0.37762782	0.099556886	0.1067008	3
1578468527677	TYPE_MAGNETIC_FIELD_UNCALIBRATED	5.5496216	19.424438	-370.57495	-6.7459106	17.129517	-328.12042	3
1578468527677	TYPE_GYROSCOPE_UNCALIBRATED	0.117111206	0.42700195	0.19563293	-0.009933472	0.0039367676	-0.0069885254	3
1578468527677	TYPE_ACCELEROMETER_UNCALIBRATED	-2.1149292	6.3262177	7.277359	0.0	0.0	0.0	3
1578468527697	TYPE_ACCELEROMETER	-1.8515778	6.1885376	7.5359344	2
1578468527697	TYPE_MAGNETIC_FIELD	11.602783	2.9891968	-42.45453	3
1578468527697	TYPE_GYROSCOPE	0.13983154	0.4523468	0.12059021	3
1578468527697	TYPE_ROTATION_VECTOR	0.37808025	0.10298464	0.10962408	3
1578468527697	TYPE_MAGNETIC_FIELD_UNCALIBRATED	4.8568726	20.118713	-370.57495	-6.7459106	17.129517	-328.12042	3
1578468527697	TYPE_GYROSCOPE_UNCALIBRATED	0.10966492	0.43232727	0.13757324	-0.009933472	0.0039367676	-0.0069885254	3
1578468527697	TYPE_ACCELEROMETER_UNCALIBRATED	-1.8749237	6.2130737	7.5287476	0.0	0.0	0.0	3
1578468527717	TYPE_ACCELEROMETER	-2.089798	6.2759247	7.5209656	2
1578468527717	TYPE_MAGNETIC_FIELD	10.908508	1.6021729	-40.429688	3
1578468527717	TYPE_GYROSCOPE	0.19789124	0.5130768	0.10887146	3
1578468527717	TYPE_ROTATION_VECTOR	0.37872896	0.106929444	0.11205587	3
1578468527717	TYPE_MAGNETIC_FIELD_UNCALIBRATED	4.1625977	18.73169	-368.5501	-6.7459106	17.129517	-328.12042	3
1578468527717	TYPE_GYROSCOPE_UNCALIBRATED	0.15493774	0.48983765	0.10081482	-0.009933472	0.0039367676	-0.0069885254	3
1578468527717	TYPE_ACCELEROMETER_UNCALIBRATED	-1.9335785	6.2190704	7.483856	0.0	0.0	0.0	3
1578468527737	TYPE_ACCELEROMETER	-2.548294	6.4650726	7.2743683	2
1578468527737	TYPE_MAGNETIC_FIELD	11.602783	0.90789795	-41.104126	3
1578468527737	TYPE_GYROSCOPE	0.24795532	0.5817871	0.15148926	3
1578468527737	TYPE_ROTATION_VECTOR	0.38164127	0.11684687	0.11717162	3
1578468527737	TYPE_MAGNETIC_FIELD_UNCALIBRATED	4.8568726	18.037415	-369.22455	-6.7459106	17.129517	-328.12042	3
1578468527737	TYPE_GYROSCOPE_UNCALIBRATED	0.22151184	0.54045105	0.11785889	-0.009933472	0.0039367676	-0.0069885254	3
1578468527737	TYPE_ACCELEROMETER_UNCALIBRATED	-2.323227	6.368103	7.5520935	0.0	0.0	0.0	3
1578468527757	TYPE_ACCELEROMETER	-3.133667	6.7942657	5.12558	2
1578468527757	TYPE_MAGNETIC_FIELD	12.989807	2.2949219	-41.78009	3
1578468527757	TYPE_GYROSCOPE	-0.026351929	0.52586365	0.21806335	3
1578468527757	TYPE_ROTATION_VECTOR	0.38105583	0.121100605	0.12055212	3
1578468527757	TYPE_MAGNETIC_FIELD_UNCALIBRATED	6.2438965	19.424438	-369.9005	-6.7459106	17.129517	-328.12042	3
1578468527757	TYPE_GYROSCOPE_UNCALIBRATED	0.1666565	0.61128235	0.1812439	-0.009933472	0.0039367676	-0.0069885254	3
1578468527757	TYPE_ACCELEROMETER_UNCALIBRATED	-2.8032684	6.680542	5.9150543	0.0	0.0	0.0	3
1578468527777	TYPE_ACCELEROMETER	-3.252182	6.691925	6.8799286	2
1578468527777	TYPE_MAGNETIC_FIELD	11.602783	1.6021729	-41.104126	3
1578468527777	TYPE_GYROSCOPE	-0.3608551	0.092819214	0.275589	3
1578468527777	TYPE_ROTATION_VECTOR	0.38105583	0.121100605	0.12055212	3
1578468527777	TYPE_MAGNETIC_FIELD_UNCALIBRATED	4.8568726	18.73169	-369.22455	-6.7459106	17.129517	-328.12042	3
1578468527777	TYPE_GYROSCOPE_UNCALIBRATED	-0.25627136	0.31567383	0.23344421	-0.009933472	0.0039367676	-0.0069885254	3
1578468527777	TYPE_ACCELEROMETER_UNCALIBRATED	-3.291687	6.6859283	5.960556	0.0	0.0	0.0	3
1578468527798	TYPE_ACCELEROMETER	-2.3130493	6.2873077	9.023331	2
1578468527798	TYPE_MAGNETIC_FIELD	12.989807	0.21362305	-41.104126	3
1578468527798	TYPE_GYROSCOPE	-0.23301697	-0.02116394	0.2532196	3
1578468527798	TYPE_ROTATION_VECTOR	0.37766707	0.120589286	0.12330624	3
1578468527798	TYPE_MAGNETIC_FIELD_UNCALIBRATED	6.2438965	17.34314	-369.22455	-6.7459106	17.129517	-328.12042	3
1578468527798	TYPE_GYROSCOPE_UNCALIBRATED	-0.3569336	-0.0033874512	0.28085327	-0.009933472	0.0039367676	-0.0069885254	3
1578468527798	TYPE_ACCELEROMETER_UNCALIBRATED	-2.900238	6.510559	7.961502	0.0	0.0	0.0	3
1578468527818	TYPE_ACCELEROMETER	-1.9497375	6.469269	8.996399	2
1578468527818	TYPE_MAGNETIC_FIELD	13.684082	2.9891968	-41.104126	3
1578468527818	TYPE_GYROSCOPE	0.0045318604	0.047546387	0.15307617	3
1578468527818	TYPE_ROTATION_VECTOR	0.37532115	0.11916405	0.1257466	3
